month,oil_1m_ret,oil_3m_ret,vix_level,vix_1m_chg,gs10_level,gs10_1m_chg,hy_spread,hy_spread_chg,gdp_growth,unrate,unrate_chg
2016-05-31,0.14616876591965977,0.5404933862870083,14.852857142857141,0.5523809523809504,1.81,0.0,6.260909090909092,-0.35863636363636253,1.3,4.8,-0.2999999999999998
2016-06-30,0.04377622662771907,0.29858841190285945,17.774545454545457,2.9216883116883157,1.64,-0.17000000000000015,6.104090909090909,-0.15681818181818308,1.3,4.9,0.10000000000000053
2016-07-31,-0.08420841646001531,0.09560150024536718,13.1585,-4.616045454545457,1.5,-0.1399999999999999,5.649090909090909,-0.4549999999999992,2.9,4.8,-0.10000000000000053
2016-08-31,0.0016314754507007478,-0.042559019381191665,12.399565217391304,-0.7589347826086961,1.56,0.06000000000000005,5.3,-0.34909090909090956,2.9,4.9,0.10000000000000053
2016-09-30,0.010241247744407156,-0.07332017512316957,14.21952380952381,1.8199585921325063,1.63,0.06999999999999984,5.1454545454545455,-0.15454545454545432,2.9,5.0,0.09999999999999964
2016-10-31,0.10165150764625897,0.11474951782668219,14.585238095238097,0.36571428571428655,1.76,0.13000000000000012,4.736666666666666,-0.40878787878787914,2.2,4.9,-0.09999999999999964
2016-11-30,-0.08265727843257309,0.020941715204153555,15.236190476190476,0.6509523809523792,2.14,0.3800000000000001,4.88909090909091,0.15242424242424324,2.2,4.7,-0.20000000000000018
2016-12-31,0.13818204572000692,0.15023766111948422,12.472380952380954,-2.763809523809522,2.49,0.3500000000000001,4.282727272727272,-0.6063636363636373,2.2,4.7,0.0
2017-01-31,0.01026590188568588,0.05482167457523346,11.6085,-0.8638809523809545,2.43,-0.06000000000000005,4.011428571428572,-0.2712987012987007,2.0,4.7,0.0
2017-02-28,0.018368525305340055,0.1709878630331878,11.530526315789475,-0.07797368421052475,2.42,-0.010000000000000231,3.853,-0.15842857142857136,2.0,4.6,-0.10000000000000053
2017-03-31,-0.077440008217173,-0.05084906464651473,11.89782608695652,0.3672997711670458,2.48,0.06000000000000005,3.8982608695652172,0.04526086956521702,2.0,4.4,-0.1999999999999993
2017-04-30,0.03512622319456171,-0.027492642164607006,13.136315789473684,1.238489702517164,2.3,-0.18000000000000016,3.911,0.012739130434782808,2.3,4.4,0.0
2017-05-31,-0.050609793237222034,-0.09336459386661178,10.862272727272726,-2.274043062200958,2.3,0.0,3.743478260869565,-0.1675217391304349,2.3,4.4,0.0
